28 MAR 2024,CEREBRAINT,BE,CEREBRA INT TECH LTD     ,Listed    ,28 MAR 2024,              10.00,         111986482,              6.30,      705514836.60
28 MAR 2024,CESC,EQ,CESC LTD                 ,Listed    ,28 MAR 2024,               1.00,        1325570430,            121.65,   161255642809.50      
28 MAR 2024,CGCL,EQ,CAPRI GLOBAL CAPITAL LTD ,Listed    ,28 MAR 2024,               1.00,         824939972,            204.10,   168370248285.20      
28 MAR 2024,CGPOWER,EQ,CG POWER AND IND SOL LTD ,Listed    ,28 MAR 2024,               2.00,        1527333214,            540.90,   826134535452.60   
28 MAR 2024,CHALET,EQ,CHALET HOTELS LIMITED    ,Listed    ,28 MAR 2024,              10.00,         205474008,            883.30,   181495191266.40    
28 MAR 2024,CHAMBLFERT,EQ,CHAMBAL FERTILIZERS LTD  ,Listed    ,28 MAR 2024,              10.00,         400652297,            342.00,   137023085574.00
28 MAR 2024,CHAVDA,SM,CHAVDA INFRA LIMITED     ,Listed    ,28 MAR 2024,              10.00,          24656000,            101.15,     2493954400.00    
28 MAR 2024,CHEMBOND,EQ,CHEMBOND CHEMICALS LTD   ,Listed    ,28 MAR 2024,               5.00,          13448288,            480.00,     6455178240.00  
28 MAR 2024,CHEMCON,EQ,CHEMCON SPECIAL CHEM LTD ,Listed    ,28 MAR 2024,              10.00,          36630701,            231.00,     8461691931.00   
28 MAR 2024,CHEMFAB,EQ,CHEMFAB ALKALIS LIMITED  ,Listed    ,28 MAR 2024,              10.00,          14226602,            652.20,     9278589824.40   
28 MAR 2024,CHEMPLASTS,EQ,CHEMPLAST SANMAR LIMITED ,Listed    ,28 MAR 2024,               5.00,         158109574,            450.00,    71149308300.00
28 MAR 2024,CHENNPETRO,EQ,CHENNAI PETROLEUM CORP LT,Listed    ,28 MAR 2024,              10.00,         148911400,            906.80,   135032857520.00
28 MAR 2024,CHEVIOT,EQ,CHEVIOT COMPANY LIMITED  ,Listed    ,28 MAR 2024,              10.00,           6016875,           1255.15,     7552080656.25   
28 MAR 2024,CHOICEIN,EQ,CHOICE INTERNATIONAL LTD ,Listed    ,28 MAR 2024,              10.00,         199379000,            273.40,    54510218600.00  
28 MAR 2024,CHOLAFIN,EQ,CHOLAMANDALAM IN & FIN CO,Listed    ,28 MAR 2024,               2.00,         839882387,           1156.60,   971407968804.20  
28 MAR 2024,CHOLAHLDNG,EQ,CHOLAMANDALAM FIN HOL LTD,Listed    ,28 MAR 2024,               1.00,         187777462,           1111.50,   208714649013.00
28 MAR 2024,CIGNITITEC,EQ,CIGNITI TECHNOLOGIES LTD ,Listed    ,28 MAR 2024,              10.00,          27300084,           1265.85,    34557811331.40
28 MAR 2024,CINELINE,EQ,CINELINE INDIA LIMITED   ,Listed    ,28 MAR 2024,               5.00,          34266434,            121.85,     4175364982.90  
28 MAR 2024,CINEVISTA,EQ,CINEVISTA LIMITED        ,Listed    ,28 MAR 2024,               2.00,          57436475,             18.25,     1048215668.75 
28 MAR 2024,CIPLA,EQ,CIPLA LTD                ,Listed    ,28 MAR 2024,               2.00,         807365404,           1496.95,  1208585641517.80     
28 MAR 2024,CLEAN,EQ,CLEAN SCIENCE & TECH LTD ,Listed    ,28 MAR 2024,               1.00,         106249398,           1329.35,   141242637231.30     
28 MAR 2024,CLEDUCATE,EQ,CL EDUCATE LIMITED       ,Listed    ,28 MAR 2024,               5.00,          54052393,             85.65,     4629587460.45 
28 MAR 2024,CLOUD,SM,VARANIUM CLOUD LIMITED   ,Listed    ,28 MAR 2024,               5.00,          43604536,             42.40,     1848832326.40     
28 MAR 2024,CLSEL,EQ,CHAMAN LAL SETIA EXP LTD ,Listed    ,28 MAR 2024,               2.00,          51733550,            203.55,    10530364102.50     
28 MAR 2024,CLSL,SM,CROP LIFE SCIENCE LIMITED,Listed    ,28 MAR 2024,              10.00,          17140000,             36.80,      630752000.00      
28 MAR 2024,CMMIPL,ST,CMM INFRAPROJECTS LIMITED,Listed    ,28 MAR 2024,              10.00,          15673260,              1.60,       25077216.00    
28 MAR 2024,CMNL,SM,CHAMAN METALLICS LIMITED ,Listed    ,28 MAR 2024,              10.00,          24134764,             80.05,     1931987858.20      
28 MAR 2024,CMRSL,SM,CYBER MEDIA RES & SER LTD,Listed    ,28 MAR 2024,              10.00,           2928000,            129.65,      379615200.00     
28 MAR 2024,CMSINFO,EQ,CMS INFO SYSTEMS LIMITED ,Listed    ,28 MAR 2024,              10.00,         162762291,            390.65,    63583088979.15   
28 MAR 2024,COALINDIA,EQ,COAL INDIA LTD           ,Listed    ,28 MAR 2024,              10.00,        6162728327,            434.10,  2675240366750.70 
28 MAR 2024,COASTCORP,EQ,COASTAL CORPORATION LTD  ,Listed    ,28 MAR 2024,              10.00,          13391106,            237.95,     3186413672.70 
28 MAR 2024,COCHINSHIP,EQ,COCHIN SHIPYARD LIMITED  ,Listed    ,28 MAR 2024,               5.00,         263080780,            871.80,   229353824004.00
28 MAR 2024,COFFEEDAY,EQ,COFFEE DAY ENTERPRISE LTD,Listed    ,28 MAR 2024,              10.00,         211251719,             49.65,    10488647848.35 
28 MAR 2024,COFORGE,EQ,COFORGE LIMITED          ,Listed    ,28 MAR 2024,              10.00,          61816521,           5502.45,   340142315976.45   
28 MAR 2024,COLPAL,EQ,COLGATE PALMOLIVE LTD.   ,Listed    ,28 MAR 2024,               1.00,         271985634,           2710.35,   737176263111.90    
28 MAR 2024,COMMITTED,SM,COMMITTED CARGO CARE LTD ,Listed    ,28 MAR 2024,              10.00,          10809600,             54.75,      591825600.00 
28 MAR 2024,COMPINFO,BZ,COMPUAGE INFOCOM LTD     ,Listed    ,28 MAR 2024,               2.00,          85768064,              4.20,      360225868.80  
28 MAR 2024,COMPUSOFT,EQ,COMPUCOM SOFTWARE LTD    ,Listed    ,28 MAR 2024,               2.00,          79125188,             23.35,     1847573139.80 
28 MAR 2024,COMSYN,EQ,COMMERCIAL SYN BAGS LTD  ,Listed    ,28 MAR 2024,              10.00,          39952200,             63.05,     2518986210.00    
28 MAR 2024,CONCOR,EQ,CONTAINER CORP OF IND LTD,Listed    ,28 MAR 2024,               5.00,         609294348,            882.10,   537458544370.80    
28 MAR 2024,CONCORDBIO,EQ,CONCORD BIOTECH LIMITED  ,Listed    ,28 MAR 2024,               1.00,         104616204,           1520.80,   159100323043.20
28 MAR 2024,CONFIPET,EQ,CONFIDENCE PETRO IND LTD.,Listed    ,28 MAR 2024,               1.00,         286926423,             84.05,    24116165853.15  
28 MAR 2024,CONSOFINVT,EQ,CONSO. FIN. & HOLD. LTD. ,Listed    ,28 MAR 2024,              10.00,          32326366,            222.25,     7184534843.50
28 MAR 2024,CONTI,SM,CONTINENTAL SEED CHEM LTD,Listed    ,22 MAR 2024,              10.00,          10002808,             22.95,      229564443.60     
28 MAR 2024,CONTROLPR,EQ,CONTROL PRINT LIMITED    ,Listed    ,28 MAR 2024,              10.00,          15994212,            929.85,    14872218028.20 
28 MAR 2024,COOLCAPS,SM,COOL CAPS INDUSTRIES LTD ,Listed    ,28 MAR 2024,              10.00,          11560000,            445.00,     5144200000.00  
28 MAR 2024,CORALFINAC,BE,CORAL INDIA FIN & HOUS LT,Listed    ,28 MAR 2024,               2.00,          40302225,             37.00,     1491182325.00
28 MAR 2024,CORDSCABLE,BE,CORDS CABLE INDUS LTD.   ,Listed    ,28 MAR 2024,              10.00,          12927780,            173.10,     2237798718.00
28 MAR 2024,COROMANDEL,EQ,COROMANDEL INTERNTL. LTD ,Listed    ,28 MAR 2024,               1.00,         294442969,           1075.05,   316540913823.45
28 MAR 2024,COSMOFIRST,EQ,COSMO FIRST LIMITED      ,Listed    ,28 MAR 2024,              10.00,          26249727,            500.75,    13144550795.25
28 MAR 2024,COUNCODOS,EQ,COUNTRY CONDO S LIMITED  ,Listed    ,28 MAR 2024,               1.00,          77597300,              4.80,      372467040.00 
28 MAR 2024,CPS,SM,C P S SHAPERS LIMITED    ,Listed    ,28 MAR 2024,              10.00,           2100000,            345.00,      724500000.00       
28 MAR 2024,CRAFTSMAN,EQ,CRAFTSMAN AUTOMATION LTD ,Listed    ,28 MAR 2024,               5.00,          21128311,           4314.90,    91166549133.90 
28 MAR 2024,CRAYONS,SM,CRAYONS ADVERTISING LTD  ,Listed    ,28 MAR 2024,              10.00,          24430000,            164.75,     4024842500.00   
28 MAR 2024,CREATIVE,EQ,CREATIVE NEWTECH LIMITED ,Listed    ,28 MAR 2024,              10.00,          14053850,            712.55,    10014070817.50  
28 MAR 2024,CREATIVEYE,BE,CREATIVE EYE LIMITED     ,Listed    ,28 MAR 2024,               5.00,          20058250,              4.25,       85247562.50
28 MAR 2024,CREDITACC,EQ,CREDITACCESS GRAMEEN LTD ,Listed    ,28 MAR 2024,              10.00,         159336697,           1441.40,   229667915055.80 
28 MAR 2024,CREST,EQ,CREST VENTURES LIMITED   ,Listed    ,28 MAR 2024,              10.00,          28450000,            374.75,    10661637500.00     
28 MAR 2024,CRISIL,EQ,CRISIL LTD               ,Listed    ,28 MAR 2024,               1.00,          73117718,           5068.00,   370560594824.00    
28 MAR 2024,CROMPTON,EQ,CROMPT GREA CON ELEC LTD ,Listed    ,28 MAR 2024,               2.00,         643106979,            267.50,   172031116882.50  
28 MAR 2024,CROWN,BE,CROWN LIFTERS LIMITED    ,Listed    ,28 MAR 2024,              10.00,          10410000,            212.85,     2215768500.00     
28 MAR 2024,CSBBANK,EQ,CSB BANK LIMITED         ,Listed    ,28 MAR 2024,              10.00,         173485827,            354.50,    61500725671.50   
28 MAR 2024,CSLFINANCE,EQ,CSL FINANCE LIMITED      ,Listed    ,28 MAR 2024,              10.00,          22782621,            477.10,    10869588479.10
28 MAR 2024,CTE,BE,CAMBRIDGE TECH ENTER LTD ,Listed    ,28 MAR 2024,              10.00,          19631015,             83.45,     1638208201.75       
28 MAR 2024,CUB,EQ,CITY UNION BANK LTD      ,Listed    ,28 MAR 2024,               1.00,         740671904,            135.15,   100101807825.60       
28 MAR 2024,CUBEINVIT,IV,CUBE HIGHWAYS TRUST      ,Listed    ,10 OCT 2023,             100.00,        1290346112,            100.00,   129034611200.00 
28 MAR 2024,CUBEXTUB,BE,CUBEXTUBINGS-ROLLSETT    ,Listed    ,28 MAR 2024,              10.00,          14318975,             99.30,     1421874217.50  
28 MAR 2024,CUMMINSIND,EQ,CUMMINS INDIA LTD        ,Listed    ,28 MAR 2024,               2.00,         277200000,           3006.25,   833332500000.00
28 MAR 2024,CUPID,BE,CUPID LIMITED            ,Listed    ,28 MAR 2024,              10.00,          13417749,           2423.15,    32513218489.35     
28 MAR 2024,CYBERMEDIA,BE,CYBER MEDIA (INDIA) LTD. ,Listed    ,28 MAR 2024,              10.00,          15667242,             23.25,      364263376.50
28 MAR 2024,CYBERTECH,EQ,CYBERTECH SYSTEMS & SOFTW,Listed    ,28 MAR 2024,              10.00,          31105593,            138.05,     4294127113.65 
28 MAR 2024,CYIENT,EQ,CYIENT LIMITED           ,Listed    ,28 MAR 2024,               5.00,         110832761,           1996.35,   221260982422.35    
28 MAR 2024,CYIENTDLM,EQ,CYIENT DLM LIMITED       ,Listed    ,28 MAR 2024,              10.00,          79306124,            720.40,    57132131729.60 
28 MAR 2024,GVPTECH,EQ,GVP INFOTECH LIMITED     ,Listed    ,28 MAR 2024,               2.00,         162861590,             10.75,     1750762092.50   
28 MAR 2024,HEUBACHIND,EQ,HEUBACH COLORANTS IND LTD,Listed    ,28 MAR 2024,              10.00,          23081798,            436.40,    10072896647.20
28 MAR 2024,JWL,EQ,JUPITER WAGONS LIMITED   ,Listed    ,28 MAR 2024,              10.00,         412293625,            374.15,   154259659793.75       
28 MAR 2024,OSWALGREEN,EQ,OSWAL GREENTECH LIMITED  ,Listed    ,28 MAR 2024,              10.00,         256809159,             29.10,     7473146526.90
28 MAR 2024,RBA,EQ,RESTAURANT BRAND ASIA LTD,Listed    ,28 MAR 2024,              10.00,         496369101,            101.25,    50257371476.25       
28 MAR 2024,ZYDUSLIFE,EQ,ZYDUS LIFESCIENCES LTD   ,Listed    ,28 MAR 2024,               1.00,        1012204139,           1007.35,  1019643839421.65 
28 MAR 2024,360ONE,EQ,360 ONE WAM LIMITED      ,Listed    ,28 MAR 2024,               1.00,         358745090,            675.60,   242368182804.00    
28 MAR 2024,ACLGATI,EQ,ALLCARGO GATI LIMITED    ,Listed    ,28 MAR 2024,               2.00,         130252027,             96.05,    12510707193.35   
28 MAR 2024,AGI,EQ,AGI GREENPAC LIMITED     ,Listed    ,28 MAR 2024,               2.00,          64697381,            726.50,    47002647296.50       
28 MAR 2024,DABUR,EQ,DABUR INDIA LTD          ,Listed    ,28 MAR 2024,               1.00,        1772039162,            523.15,   927042287600.30     
28 MAR 2024,DALBHARAT,EQ,DALMIA BHARAT LIMITED    ,Listed    ,28 MAR 2024,               2.00,         187547629,           1942.15,   364245627662.35 
28 MAR 2024,DALMIASUG,EQ,DALMIA BHARAT SUG IN LTD ,Listed    ,28 MAR 2024,               2.00,          80939303,            340.15,    27531503915.45 
28 MAR 2024,DAMODARIND,EQ,DAMODAR INDUSTRIES LTD   ,Listed    ,28 MAR 2024,               5.00,          23300000,             41.70,      971610000.00
28 MAR 2024,DANGEE,EQ,DANGEE DUMS LIMITED      ,Listed    ,28 MAR 2024,               1.00,         153975000,              8.10,     1247197500.00    
28 MAR 2024,DATAMATICS,EQ,DATAMATICS GLOBAL SER LTD,Listed    ,28 MAR 2024,               5.00,          59004030,            532.80,    31437347184.00
28 MAR 2024,DATAPATTNS,EQ,DATA PATTERNS INDIA LTD  ,Listed    ,28 MAR 2024,               2.00,          55983969,           2422.00,   135593172918.00
28 MAR 2024,DAVANGERE,EQ,DAVANGERE SUGAR COMPANY L,Listed    ,28 MAR 2024,              10.00,          94084462,             76.85,     7230390904.70 
28 MAR 2024,DBCORP,BE,D.B.CORP LTD             ,Listed    ,28 MAR 2024,              10.00,         178092309,            263.30,    46891704959.70    
28 MAR 2024,DBL,EQ,DILIP BUILDCON LIMITED   ,Listed    ,28 MAR 2024,              10.00,         146214971,            456.90,    66805620249.90       
28 MAR 2024,DBOL,EQ,DHAMPUR BIO ORGANICS LTD ,Listed    ,28 MAR 2024,              10.00,          66387590,            115.25,     7651169747.50      
28 MAR 2024,DBREALTY,EQ,D B REALTY LIMITED       ,Listed    ,28 MAR 2024,              10.00,         537789378,            196.35,   105594944370.30  
28 MAR 2024,DBSTOCKBRO,EQ,DB (INT) STOCK BROKERS   ,Listed    ,28 MAR 2024,               2.00,          35000000,             39.50,     1382500000.00
28 MAR 2024,DCAL,EQ,DISHMAN CARBO AMCIS LTD  ,Listed    ,28 MAR 2024,               2.00,         156783095,            235.55,    36930258027.25      
28 MAR 2024,DCBBANK,EQ,DCB BANK LIMITED         ,Listed    ,28 MAR 2024,              10.00,         312713989,            119.40,    37338050286.60   
28 MAR 2024,DCI,EQ,DC INFOTECH AND COMUN LTD,Listed    ,28 MAR 2024,              10.00,          13000000,            184.60,     2399800000.00       
28 MAR 2024,DCM,EQ,DCM LTD                  ,Listed    ,28 MAR 2024,              10.00,          18677749,             72.00,     1344797928.00       
28 MAR 2024,DCMFINSERV,BE,DCM FINANCIAL SERVICES LT,Listed    ,28 MAR 2024,              10.00,          18781987,              4.70,       88275338.90
28 MAR 2024,DCMNVL,EQ,DCM NOUVELLE LIMITED     ,Listed    ,28 MAR 2024,              10.00,          18677749,            190.10,     3550640084.90    
28 MAR 2024,DCMSHRIRAM,EQ,DCM SHRIRAM LIMITED      ,Listed    ,28 MAR 2024,               2.00,         155942296,            854.25,   133213706358.00
28 MAR 2024,DCMSRIND,EQ,DCM SHRIRAM IND LTD      ,Listed    ,28 MAR 2024,               2.00,          86992185,            183.20,    15936968292.00  
28 MAR 2024,DCW,EQ,DCW LTD                  ,Listed    ,28 MAR 2024,               2.00,         295155017,             51.40,    15170967873.80       
28 MAR 2024,DCXINDIA,EQ,DCX SYSTEMS LIMITED      ,Listed    ,28 MAR 2024,               2.00,         111386427,            294.20,    32769886823.40  
28 MAR 2024,DECCANCE,EQ,DECCAN CEMENTS LIMITED   ,Listed    ,28 MAR 2024,               5.00,          14007500,            591.00,     8278432500.00  
28 MAR 2024,DEEM,SM,DEEM ROLL TECH LIMITED   ,Listed    ,28 MAR 2024,              10.00,           8337272,            109.35,      911680693.20      
28 MAR 2024,DEEPAKFERT,EQ,DEEPAK FERTILIZERS & PETR,Listed    ,28 MAR 2024,              10.00,         126237825,            504.10,    63636487582.50
28 MAR 2024,DEEPAKNTR,EQ,DEEPAK NITRITE LTD       ,Listed    ,28 MAR 2024,               2.00,         136393041,           2125.50,   289903408645.50 
28 MAR 2024,DEEPENR,EQ,DEEP ENE RESOURCES LTD   ,Listed    ,28 MAR 2024,              10.00,          32000000,            178.30,     5705600000.00   
28 MAR 2024,DEEPINDS,EQ,DEEP INDUSTRIES LIMITED  ,Listed    ,28 MAR 2024,               5.00,          64000000,            308.50,    19744000000.00  
28 MAR 2024,DELAPLEX,SM,DELAPLEX LIMITED         ,Listed    ,28 MAR 2024,              10.00,           9110000,            217.65,     1982791500.00  
28 MAR 2024,DELHIVERY,EQ,DELHIVERY LIMITED        ,Listed    ,28 MAR 2024,               1.00,         736785255,            445.55,   328274670365.25 
28 MAR 2024,DELPHIFX,EQ,DELPHI WORLD MONEY LTD   ,Listed    ,28 MAR 2024,              10.00,          11127890,            218.75,     2434225937.50  
28 MAR 2024,DELTACORP,EQ,DELTA CORP LIMITED       ,Listed    ,28 MAR 2024,               1.00,         267771097,            110.65,    29628871883.05 
28 MAR 2024,DELTAMAGNT,EQ,DELTA MANUFACTURING LTD  ,Listed    ,28 MAR 2024,              10.00,          10851120,             93.05,     1009696716.00
28 MAR 2024,DEN,EQ,DEN NETWORKS LTD         ,Listed    ,28 MAR 2024,              10.00,         477223845,             47.05,    22453381907.25       
28 MAR 2024,DENEERS,SM,DE NEERS TOOLS LIMITED   ,Listed    ,28 MAR 2024,              10.00,           8606400,            226.00,     1945046400.00   
28 MAR 2024,DENORA,EQ,DE NORA INDIA LIMITED    ,Listed    ,28 MAR 2024,              10.00,           5308634,           1624.90,     8625999386.60    
28 MAR 2024,DENTALKART,SM,VASA DENTICITY LIMITED   ,Listed    ,28 MAR 2024,              10.00,          16016208,            490.30,     7852746782.40
28 MAR 2024,DESTINY,SM,DESTINY LOGISTICS & I LTD,Listed    ,28 MAR 2024,              10.00,          15388000,             27.20,      418553600.00   
28 MAR 2024,DEVIT,EQ,DEV INFO TECHNOLOGY LTD  ,Listed    ,28 MAR 2024,               5.00,          22134140,            101.00,     2235548140.00     
28 MAR 2024,DEVYANI,EQ,DEVYANI INTERNATIONAL LTD,Listed    ,28 MAR 2024,               1.00,        1205858878,            150.45,   181421468195.10   
28 MAR 2024,DGCONTENT,EQ,DIGICONTENT LIMITED      ,Listed    ,28 MAR 2024,               2.00,          58187078,             21.40,     1245203469.20 
28 MAR 2024,DHAMPURSUG,EQ,DHAMPUR SUGAR MILLS LTD. ,Listed    ,28 MAR 2024,              10.00,          65387590,            207.80,    13587541202.00
28 MAR 2024,DHANBANK,BE,DHANLAXMI BANK LIMITED   ,Listed    ,28 MAR 2024,              10.00,         253012084,             41.25,    10436748465.00  
28 MAR 2024,DHANI,EQ,DHANI SERVICES LIMITED   ,Listed    ,28 MAR 2024,               2.00,         603233339,             38.05,    22953028548.95     
28 MAR 2024,DHANUKA,EQ,DHANUKA AGRITECH LTD     ,Listed    ,28 MAR 2024,               2.00,          45578324,           1025.85,    46756523675.40   
28 MAR 2024,DHARMAJ,EQ,DHARMAJ CROP GUARD LTD   ,Listed    ,28 MAR 2024,              10.00,          33797296,            223.90,     7567214574.40   
28 MAR 2024,DHRUV,BE,DHRUV CONSULTANCY SER LTD,Listed    ,28 MAR 2024,              10.00,          15196000,            118.60,     1802245600.00     
28 MAR 2024,DHTL,SM,DOCMODE HEALTH TECH LTD  ,Listed    ,28 MAR 2024,              10.00,           3142800,            213.70,      671616360.00      
28 MAR 2024,DHUNINV,EQ,DHUNSERI INVESTMENTS LTD ,Listed    ,28 MAR 2024,              10.00,           6097178,           1142.95,     6968769595.10   
28 MAR 2024,DIACABS,BE,DIAMOND POWER INFRA LTD  ,Listed    ,28 MAR 2024,              10.00,          52697106,            532.35,    28053304379.10   
28 MAR 2024,DIAMINESQ,EQ,DIAMINES & CHEMICALS LTD ,Listed    ,28 MAR 2024,              10.00,           9783990,            506.85,     4959015331.50 
28 MAR 2024,DIAMONDYD,EQ,PRATAAP SNACKS LIMITED   ,Listed    ,28 MAR 2024,               5.00,          23873425,            912.15,    21776144613.75 
28 MAR 2024,DICIND,EQ,DIC INDIA LIMITED        ,Listed    ,28 MAR 2024,              10.00,           9178977,            420.35,     3858382981.95    
28 MAR 2024,DIGIDRIVE,BE,DIGIDRIVE DISTRIBUTORS L ,Listed    ,28 MAR 2024,              10.00,          38561898,             38.80,     1496201642.40 
28 MAR 2024,DIGIKORE,SM,DIGIKORE STUDIOS LIMITED ,Listed    ,28 MAR 2024,              10.00,           6332800,            537.15,     3401663520.00  
28 MAR 2024,DIGISPICE,EQ,DIGISPICE TECHNOLOGIES LT,Listed    ,28 MAR 2024,               3.00,         232223106,             24.45,     5677854941.70 
28 MAR 2024,DIGJAMLMTD,BE,DIGJAM LTD               ,Listed    ,28 MAR 2024,              10.00,           2000000,             83.65,      167300000.00
28 MAR 2024,DIL,EQ,DEBOCK INDUSTRIES LIMITED,Listed    ,28 MAR 2024,              10.00,         109164687,              7.00,      764152809.00       
28 MAR 2024,DISHTV,EQ,DISH TV INDIA LTD.       ,Listed    ,28 MAR 2024,               1.00,        1841256054,             16.75,    30841038904.50    
28 MAR 2024,DIVGIITTS,EQ,DIVGI TORQTRANSFER SYST L,Listed    ,28 MAR 2024,               5.00,          30582927,            769.90,    23545795497.30 
28 MAR 2024,DIVISLAB,EQ,DIVI S LABORATORIES LTD  ,Listed    ,28 MAR 2024,               2.00,         265468580,           3445.30,   914618898674.00  
28 MAR 2024,DIXON,EQ,DIXON TECHNO (INDIA) LTD ,Listed    ,28 MAR 2024,               2.00,          59821595,           7479.25,   447420664403.75     
28 MAR 2024,DJML,EQ,DJ MEDIAPRINT & LOG LTD  ,Listed    ,28 MAR 2024,              10.00,          10827840,            170.55,     1846688112.00      
28 MAR 2024,DKEGL,SM,D K ENTERPRISES GLOBAL L ,Listed    ,27 MAR 2024,              10.00,           7508000,             56.00,      420448000.00     
28 MAR 2024,DLF,EQ,DLF LIMITED              ,Listed    ,28 MAR 2024,               2.00,        2475315036,            897.00,  2220357587292.00       
28 MAR 2024,DLINKINDIA,EQ,D-LINK INDIA LTD         ,Listed    ,28 MAR 2024,               2.00,          35504850,            271.60,     9643117260.00
28 MAR 2024,DMART,EQ,AVENUE SUPERMARTS LIMITED,Listed    ,28 MAR 2024,              10.00,         650733068,           4525.60,  2944957572540.80     
28 MAR 2024,DMCC,EQ,DMCC SPECIALITY CHEMICALS,Listed    ,28 MAR 2024,              10.00,          24939933,            271.35,     6767450819.55      
28 MAR 2024,DNAMEDIA,BE,DILIGENT MEDIA CORP LTD. ,Listed    ,28 MAR 2024,               1.00,         117708018,              4.65,      547342283.70  
28 MAR 2024,DODLA,EQ,DODLA DAIRY LIMITED      ,Listed    ,28 MAR 2024,              10.00,          59492735,            803.15,    47781590115.25     
28 MAR 2024,DOLATALGO,EQ,DOLAT ALGOTECH LIMITED   ,Listed    ,28 MAR 2024,               1.00,         176000000,             68.25,    12012000000.00 
28 MAR 2024,DOLLAR,EQ,DOLLAR INDUSTRIES LIMITED,Listed    ,28 MAR 2024,               2.00,          56716120,            514.80,    29197458576.00    
28 MAR 2024,DOLLEX,SM,DOLLEX AGROTECH LIMITED  ,Listed    ,28 MAR 2024,              10.00,          24968000,             36.60,      913828800.00    
28 MAR 2024,DOLPHIN,BE,DOLPHIN OFF ENT (IND) L  ,Listed    ,28 MAR 2024,               1.00,          40004580,            297.65,    11907363237.00   
28 MAR 2024,DOMS,EQ,DOMS INDUSTRIES LIMITED  ,Listed    ,28 MAR 2024,              10.00,          60687236,           1565.75,    95021039767.00      
28 MAR 2024,DONEAR,EQ,DONEAR IND. LIMITED      ,Listed    ,28 MAR 2024,               2.00,          52000000,             97.35,     5062200000.00    
28 MAR 2024,DPABHUSHAN,EQ,D. P. ABHUSHAN LIMITED   ,Listed    ,28 MAR 2024,              10.00,          22254850,            836.30,    18611731055.00
28 MAR 2024,DPSCLTD,EQ,DPSC LIMITED             ,Listed    ,28 MAR 2024,               1.00,         973789640,             15.40,    14996360456.00   
28 MAR 2024,DPWIRES,EQ,D P WIRES LIMITED        ,Listed    ,28 MAR 2024,              10.00,          15506286,            425.65,     6600250635.90   
28 MAR 2024,DRCSYSTEMS,EQ,DRC SYSTEMS INDIA LIMITED,Listed    ,28 MAR 2024,               1.00,         132465930,             20.20,     2675811786.00
28 MAR 2024,DREAMFOLKS,EQ,DREAMFOLKS SERVICES LTD  ,Listed    ,28 MAR 2024,               2.00,          53025912,            488.35,    25895204125.20
28 MAR 2024,DREDGECORP,BE,DREDGING CORP OF INDIA   ,Listed    ,28 MAR 2024,              10.00,          28000000,            679.60,    19028800000.00
28 MAR 2024,DRL,ST,DHANUKA REALTY LIMITED   ,Listed    ,30 JAN 2024,              10.00,           7740040,             26.35,      203950054.00       
28 MAR 2024,DRONE,SM,DRONE DESTINATION LIMITED,Listed    ,28 MAR 2024,              10.00,          24299998,            131.15,     3186944737.70     
28 MAR 2024,DRREDDY,EQ,DR. REDDY S LABORATORIES ,Listed    ,28 MAR 2024,               5.00,         166818266,           6157.90,  1027250200201.40   
28 MAR 2024,DSSL,EQ,DYNACONS SYS & SOLN LTD  ,Listed    ,28 MAR 2024,              10.00,          12693080,           1027.80,    13045947624.00      
28 MAR 2024,DTIL,EQ,DHUNSERI TEA & IND. LTD. ,Listed    ,28 MAR 2024,              10.00,          10507427,            186.15,     1955957536.05      
28 MAR 2024,DUCOL,SM,DUCOL ORGS AND COLOURS LT,Listed    ,28 MAR 2024,              10.00,          14540000,             90.10,     1310054000.00     
28 MAR 2024,DUCON,BE,DUCON INFRATECHNOLOGIES L,Listed    ,28 MAR 2024,               1.00,         259940469,              7.10,     1845577329.90     
28 MAR 2024,DUGLOBAL,SM,DUDIGITAL GLOBAL LIMITED ,Listed    ,28 MAR 2024,               2.00,          69740840,             70.00,     4881858800.00  
28 MAR 2024,DVL,EQ,DHUNSERI VENTURES LIMITED,Listed    ,28 MAR 2024,              10.00,          35024754,            321.50,    11260458411.00       
28 MAR 2024,DWARKESH,EQ,DWARIKESH SUGAR IND LTD  ,Listed    ,28 MAR 2024,               1.00,         188301470,             69.50,    13086952165.00  
28 MAR 2024,DYCL,EQ,DYNAMIC CABLES LIMITED   ,Listed    ,28 MAR 2024,              10.00,          22014000,            371.25,     8172697500.00      
28 MAR 2024,DYNAMATECH,EQ,DYNAMATIC TECHNOLOGIES   ,Listed    ,28 MAR 2024,              10.00,           6791443,           7457.10,    50644469595.30
28 MAR 2024,DYNAMIC,SM,DYNAMIC SRVCS & SEC LTD  ,Listed    ,28 MAR 2024,              10.00,          13746192,            111.25,     1529263860.00   
28 MAR 2024,DYNPRO,EQ,DYNEMIC PRODUCTS LIMITED ,Listed    ,28 MAR 2024,              10.00,          12028387,            260.50,     3133394813.50    
28 MAR 2024,E2E,BE,E2E NETWORKS LIMITED     ,Listed    ,28 MAR 2024,              10.00,          14475126,            896.50,    12976950459.00       
28 MAR 2024,EASEMYTRIP,EQ,EASY TRIP PLANNERS LTD   ,Listed    ,28 MAR 2024,               1.00,        1772040618,             42.80,    75843338450.40
28 MAR 2024,ECLERX,EQ,ECLERX SERVICES LTD      ,Listed    ,28 MAR 2024,              10.00,          49025360,           2367.30,   116057734728.00    
